Train_ID,Train_Name,Source,Destination,Distance_km,Booking_Date,Departure_Time,Arrival_Time,Delay_Minutes,Ticket_Class,Ticket_Price,Passenger_Count
1264,Coimbatore Express,Bangalore,Madurai,259,02-09-2023,13:30,19:30,34,Sleeper,1479,169
1265,Nilgiri Express,Bangalore,Coimbatore,320,28-09-2023,11:00,05:00,45,AC,469,143
1266,Nilgiri Express,Madurai,Coimbatore,538,01-01-2024,02:00,10:00,30,Sleeper,1082,285
1267,Intercity Express,Madurai,Bangalore,328,12-07-2023,18:30,07:00,27,AC,528,158
1268,Chennai Express,Trichy,Salem,487,20-07-2023,04:00,02:30,4,General,694,93
1269,Pandian Express,Trichy,Coimbatore,478,14-03-2023,17:30,10:30,57,General,609,283
1270,Intercity Express,Chennai,Trichy,312,29-03-2023,01:30,05:00,13,AC,1426,53
1271,Nilgiri Express,Salem,Bangalore,222,06-10-2023,09:30,06:30,11,Sleeper,1152,244
1272,Intercity Express,Madurai,Bangalore,224,11-08-2023,07:30,16:30,1,General,1018,196
1273,Chennai Express,Chennai,Coimbatore,576,09-09-2023,21:30,19:00,30,General,1114,232
1274,Nilgiri Express,Trichy,Bangalore,478,27-09-2023,23:30,01:30,18,General,1218,98
1275,Rockfort Express,Chennai,Coimbatore,543,23-10-2023,09:00,15:30,18,General,1036,214
1276,Rockfort Express,Coimbatore,Bangalore,476,18-08-2023,09:00,04:30,48,Sleeper,978,82
1277,Kovai Express,Chennai,Coimbatore,352,09-10-2023,23:00,02:00,34,General,1430,244
1278,Nilgiri Express,Salem,Bangalore,561,25-03-2023,13:00,06:30,58,AC,990,229
1279,Chennai Express,Trichy,Salem,379,18-05-2023,20:00,02:30,12,Sleeper,842,150
1280,Kovai Express,Coimbatore,Madurai,468,17-07-2023,06:30,18:30,51,Sleeper,1334,80
1281,Nilgiri Express,Coimbatore,Chennai,588,10-05-2023,09:30,20:30,32,AC,604,282
1282,Rockfort Express,Trichy,Coimbatore,223,15-06-2023,14:00,13:00,28,General,629,106
1283,Kovai Express,Bangalore,Madurai,402,21-02-2023,21:00,07:30,1,Sleeper,1254,163
1284,Nilgiri Express,Salem,Madurai,487,02-04-2023,00:30,09:30,0,General,410,268
1285,Chennai Express,Trichy,Coimbatore,405,21-11-2023,05:00,01:00,10,AC,664,157
1286,Rockfort Express,Coimbatore,Madurai,334,16-01-2023,17:30,02:00,19,AC,573,133
1287,Pandian Express,Salem,Coimbatore,560,28-04-2023,05:30,10:30,2,AC,1066,250
1288,Nilgiri Express,Coimbatore,Chennai,235,01-09-2023,15:00,05:30,16,General,978,90
1289,Kovai Express,Trichy,Chennai,489,07-09-2023,10:00,23:00,48,Sleeper,387,106
1290,Pandian Express,Chennai,Salem,480,18-11-2023,18:00,07:00,53,General,1326,142
1291,Intercity Express,Chennai,Bangalore,381,09-11-2023,17:00,07:00,19,Sleeper,401,133
1292,Chennai Express,Madurai,Bangalore,315,18-09-2023,07:00,11:00,14,Sleeper,1340,281
1293,Rockfort Express,Trichy,Bangalore,510,26-10-2023,21:30,00:00,51,General,989,287
1294,Kovai Express,Trichy,Salem,370,16-11-2023,03:00,06:30,54,General,624,164
1295,Nilgiri Express,Trichy,Coimbatore,250,14-08-2023,13:30,19:00,0,Sleeper,1069,75
1296,Pandian Express,Madurai,Trichy,221,22-02-2023,18:00,20:30,48,General,338,287
1297,Nilgiri Express,Salem,Madurai,531,27-03-2023,08:30,03:00,3,General,541,193
1298,Kovai Express,Coimbatore,Madurai,311,24-08-2023,14:00,10:00,27,AC,748,76
1299,Pandian Express,Bangalore,Coimbatore,397,27-11-2023,23:30,01:30,60,AC,751,75
1300,Rockfort Express,Coimbatore,Madurai,233,19-11-2023,01:00,06:30,4,General,1192,242
1301,Rockfort Express,Bangalore,Salem,473,22-08-2023,07:00,00:30,54,AC,836,70
1302,Coimbatore Express,Madurai,Salem,346,21-10-2023,22:30,22:30,37,Sleeper,1490,183
1303,Kovai Express,Salem,Coimbatore,242,06-12-2023,11:30,23:30,4,General,324,95
1304,Pandian Express,Chennai,Madurai,400,18-08-2023,10:00,03:00,9,General,391,135
1305,Chennai Express,Madurai,Salem,422,14-06-2023,01:30,16:00,12,AC,377,300
1306,Intercity Express,Trichy,Coimbatore,415,05-11-2023,05:00,08:00,33,Sleeper,1043,68
1307,Kovai Express,Trichy,Madurai,399,13-05-2023,08:30,20:30,13,General,484,140
1308,Coimbatore Express,Trichy,Coimbatore,511,09-03-2023,09:00,13:00,46,General,440,217
1309,Kovai Express,Salem,Trichy,494,20-08-2023,06:30,16:30,48,General,1197,100
1310,Intercity Express,Coimbatore,Salem,246,11-03-2023,05:00,10:30,8,AC,1333,248
1311,Kovai Express,Madurai,Coimbatore,414,15-01-2023,04:00,21:00,51,Sleeper,736,132
1312,Kovai Express,Trichy,Coimbatore,444,13-02-2023,18:00,07:30,4,General,933,236
1313,Nilgiri Express,Salem,Madurai,231,05-06-2023,17:30,03:30,52,AC,1359,202
1314,Kovai Express,Salem,Coimbatore,546,09-01-2023,08:00,08:00,24,General,1095,160
1315,Pandian Express,Madurai,Trichy,245,14-01-2023,03:30,06:00,38,AC,1222,140
1316,Nilgiri Express,Coimbatore,Bangalore,385,05-08-2023,00:30,17:00,7,General,1068,170
1317,Rockfort Express,Trichy,Chennai,247,25-01-2023,19:30,04:30,11,Sleeper,383,191
1318,Chennai Express,Coimbatore,Madurai,598,28-12-2023,04:00,11:00,4,Sleeper,1096,246
1319,Intercity Express,Salem,Coimbatore,457,25-10-2023,10:30,17:30,29,AC,695,287
1320,Rockfort Express,Salem,Coimbatore,539,11-06-2023,10:30,17:30,56,AC,1327,110
1321,Chennai Express,Chennai,Madurai,408,19-07-2023,09:00,22:30,31,Sleeper,964,171
1322,Nilgiri Express,Salem,Trichy,478,23-02-2023,15:00,20:00,43,General,1065,115
1323,Coimbatore Express,Madurai,Salem,234,22-11-2023,22:30,13:30,17,Sleeper,860,274
1324,Coimbatore Express,Salem,Madurai,576,11-06-2023,11:00,22:00,43,Sleeper,951,56
1325,Intercity Express,Bangalore,Coimbatore,364,07-06-2023,21:30,02:00,33,General,952,169
1326,Kovai Express,Bangalore,Trichy,399,22-09-2023,23:00,16:00,37,General,706,210
1327,Pandian Express,Madurai,Bangalore,364,02-02-2023,01:00,21:30,10,AC,876,57
1328,Intercity Express,Bangalore,Madurai,329,10-12-2023,01:00,00:30,5,AC,924,229
1329,Pandian Express,Madurai,Salem,577,13-08-2023,23:30,03:00,53,AC,350,54
1330,Chennai Express,Salem,Coimbatore,330,13-11-2023,14:00,10:30,30,General,948,81
1331,Chennai Express,Salem,Chennai,316,06-09-2023,15:00,12:30,23,AC,1331,144
1332,Rockfort Express,Coimbatore,Bangalore,297,19-05-2023,18:00,19:00,18,General,319,236
1333,Kovai Express,Coimbatore,Madurai,597,04-03-2023,12:30,04:00,23,AC,1224,128
1334,Kovai Express,Salem,Madurai,486,02-12-2023,20:30,12:30,39,General,310,156
1335,Chennai Express,Chennai,Bangalore,422,27-06-2023,23:00,12:00,14,General,1410,68
1336,Intercity Express,Coimbatore,Bangalore,245,05-11-2023,00:30,19:30,24,General,1390,175
1337,Rockfort Express,Bangalore,Chennai,270,13-12-2023,10:00,21:30,33,AC,874,254
1338,Intercity Express,Salem,Madurai,462,25-10-2023,05:00,20:00,47,AC,871,234
1339,Intercity Express,Trichy,Madurai,202,26-06-2023,17:30,04:30,14,AC,644,162
1340,Rockfort Express,Trichy,Salem,310,06-08-2023,13:30,13:30,7,Sleeper,807,191
1341,Rockfort Express,Chennai,Madurai,447,20-05-2023,15:30,22:00,14,AC,736,211
1342,Intercity Express,Madurai,Salem,599,21-09-2023,15:00,02:30,19,General,528,158
1343,Chennai Express,Bangalore,Trichy,330,12-11-2023,11:00,12:00,8,General,1423,171
1344,Rockfort Express,Salem,Chennai,592,18-06-2023,23:30,11:30,56,AC,457,143
1345,Chennai Express,Chennai,Madurai,264,29-05-2023,20:00,22:00,12,AC,1434,244
1346,Coimbatore Express,Trichy,Salem,543,29-09-2023,13:00,18:30,22,AC,600,236
1347,Pandian Express,Bangalore,Chennai,361,21-11-2023,14:30,11:00,32,AC,665,95
1348,Pandian Express,Coimbatore,Trichy,316,01-09-2023,04:00,11:00,40,General,853,204
1349,Pandian Express,Trichy,Coimbatore,226,19-05-2023,09:30,07:00,47,General,983,221
1350,Chennai Express,Bangalore,Madurai,523,25-05-2023,19:30,08:30,21,Sleeper,1159,164
1351,Intercity Express,Chennai,Madurai,576,03-06-2023,01:30,20:30,8,General,901,231
1352,Nilgiri Express,Chennai,Salem,545,26-07-2023,03:30,03:00,36,Sleeper,1222,128
1353,Kovai Express,Bangalore,Madurai,513,18-05-2023,23:00,08:00,18,Sleeper,592,214
1354,Pandian Express,Coimbatore,Salem,418,03-06-2023,22:30,06:00,43,AC,543,150
1355,Kovai Express,Chennai,Salem,277,29-11-2023,12:30,07:30,9,AC,1422,156
1356,Pandian Express,Trichy,Coimbatore,477,03-09-2023,09:30,13:30,27,Sleeper,591,205
1357,Kovai Express,Coimbatore,Chennai,506,27-05-2023,03:30,07:30,56,General,328,107
1358,Pandian Express,Coimbatore,Bangalore,375,06-04-2023,12:30,05:00,44,Sleeper,694,280
1359,Chennai Express,Bangalore,Trichy,235,14-02-2023,19:30,23:30,36,General,943,190
1360,Coimbatore Express,Trichy,Salem,293,21-04-2023,12:30,02:30,55,Sleeper,1409,272
1361,Intercity Express,Chennai,Trichy,412,15-02-2023,22:30,20:30,44,AC,534,121
1362,Nilgiri Express,Salem,Madurai,268,10-10-2023,23:30,10:00,37,AC,729,144
1363,Intercity Express,Trichy,Chennai,224,09-11-2023,01:30,05:30,32,Sleeper,1370,272
1364,Pandian Express,Bangalore,Salem,393,02-12-2023,17:00,03:30,8,AC,458,241
1365,Pandian Express,Trichy,Madurai,478,29-03-2023,02:00,09:30,52,General,1201,168
1366,Kovai Express,Salem,Trichy,227,10-11-2023,15:30,10:00,40,Sleeper,821,109
1367,Chennai Express,Trichy,Coimbatore,533,21-07-2023,09:30,16:30,36,Sleeper,1305,288
1368,Pandian Express,Madurai,Salem,332,29-06-2023,23:00,04:00,44,General,1482,292
1369,Pandian Express,Madurai,Salem,345,25-12-2023,17:00,19:30,33,General,653,260
1370,Intercity Express,Coimbatore,Bangalore,544,04-08-2023,00:30,10:30,48,Sleeper,883,226
1371,Coimbatore Express,Bangalore,Coimbatore,514,21-09-2023,09:00,01:00,30,AC,992,230
1372,Pandian Express,Trichy,Bangalore,382,17-03-2023,18:30,16:00,4,General,839,84
1373,Pandian Express,Salem,Chennai,262,29-12-2023,05:30,00:00,37,General,401,190
1374,Pandian Express,Salem,Chennai,307,14-10-2023,20:00,20:30,24,AC,985,110
1375,Kovai Express,Bangalore,Trichy,434,29-10-2023,01:30,09:00,6,AC,960,226
1376,Chennai Express,Salem,Bangalore,594,01-11-2023,03:30,10:30,57,AC,559,94
1377,Chennai Express,Chennai,Trichy,291,16-05-2023,02:30,13:00,55,General,654,226
1378,Nilgiri Express,Trichy,Chennai,323,06-04-2023,12:30,06:00,58,AC,999,215
1379,Rockfort Express,Salem,Bangalore,202,15-12-2023,06:00,17:30,8,General,741,217
1380,Kovai Express,Bangalore,Salem,394,29-12-2023,23:30,01:30,25,Sleeper,1338,168
1381,Pandian Express,Madurai,Bangalore,335,16-06-2023,08:00,10:30,32,General,427,180
1382,Intercity Express,Salem,Trichy,581,25-02-2023,07:00,04:00,47,AC,306,160
1383,Coimbatore Express,Salem,Coimbatore,593,01-01-2023,23:00,21:00,39,General,1072,97
1384,Intercity Express,Salem,Coimbatore,212,28-07-2023,15:00,09:30,44,General,639,235
1385,Pandian Express,Trichy,Coimbatore,331,01-01-2024,07:30,06:30,3,Sleeper,1008,245
1386,Pandian Express,Trichy,Madurai,419,03-04-2023,10:30,00:30,58,General,1195,298
1387,Kovai Express,Coimbatore,Madurai,374,01-04-2023,14:30,05:30,58,AC,689,65
1388,Rockfort Express,Chennai,Coimbatore,285,04-07-2023,13:00,21:00,0,Sleeper,1042,180
1389,Coimbatore Express,Salem,Chennai,458,07-11-2023,16:00,03:00,51,General,1349,72
1390,Rockfort Express,Bangalore,Madurai,561,02-08-2023,14:00,18:30,55,AC,1369,212
1391,Nilgiri Express,Coimbatore,Chennai,360,16-09-2023,23:30,18:00,24,General,669,247
1392,Pandian Express,Coimbatore,Trichy,264,02-10-2023,22:30,20:30,47,General,1102,153
1393,Rockfort Express,Bangalore,Madurai,340,24-08-2023,12:30,19:00,23,AC,591,55
1394,Pandian Express,Chennai,Bangalore,337,07-12-2023,09:00,23:00,36,AC,1111,63
1395,Nilgiri Express,Trichy,Chennai,274,09-06-2023,17:00,21:00,46,AC,453,290
1396,Intercity Express,Salem,Chennai,255,19-03-2023,16:00,15:00,45,General,1008,206
1397,Kovai Express,Madurai,Chennai,214,17-06-2023,15:00,19:00,31,General,548,277
1398,Coimbatore Express,Coimbatore,Madurai,533,30-06-2023,07:00,00:30,10,Sleeper,414,272
1399,Chennai Express,Salem,Bangalore,500,04-10-2023,08:30,09:30,23,Sleeper,631,124
1400,Nilgiri Express,Salem,Bangalore,402,27-12-2023,06:30,22:00,40,Sleeper,346,169
1401,Chennai Express,Bangalore,Coimbatore,481,26-07-2023,08:30,06:30,28,AC,1217,51
1402,Rockfort Express,Trichy,Coimbatore,533,24-05-2023,01:00,06:30,17,AC,1210,139
1403,Coimbatore Express,Coimbatore,Salem,466,11-12-2023,00:30,05:30,0,General,445,86
1404,Intercity Express,Bangalore,Madurai,441,26-10-2023,19:00,09:30,25,General,964,80
1405,Intercity Express,Chennai,Bangalore,259,20-03-2023,11:00,03:00,59,General,944,294
1406,Kovai Express,Bangalore,Salem,508,19-01-2023,06:00,11:00,58,AC,556,179
1407,Pandian Express,Chennai,Coimbatore,301,02-09-2023,08:30,11:00,21,General,1454,50
1408,Coimbatore Express,Madurai,Coimbatore,467,02-04-2023,02:30,03:00,44,AC,1127,251
1409,Rockfort Express,Bangalore,Coimbatore,336,04-12-2023,19:00,03:00,18,AC,952,56
1410,Pandian Express,Trichy,Madurai,542,08-12-2023,20:00,13:00,29,Sleeper,565,139
1411,Intercity Express,Chennai,Madurai,225,11-12-2023,19:00,18:30,48,Sleeper,467,278
1412,Rockfort Express,Coimbatore,Trichy,529,06-07-2023,02:00,08:00,34,Sleeper,848,116
1413,Pandian Express,Salem,Chennai,375,10-03-2023,07:30,20:30,45,General,1402,73
1414,Nilgiri Express,Madurai,Trichy,487,12-07-2023,21:00,00:00,45,General,1135,156
1415,Chennai Express,Coimbatore,Chennai,211,02-01-2023,08:30,03:30,12,Sleeper,438,178
1416,Rockfort Express,Trichy,Bangalore,516,11-03-2023,22:00,22:00,6,General,1413,204
1417,Coimbatore Express,Salem,Coimbatore,248,03-09-2023,09:30,22:00,57,Sleeper,345,97
1418,Kovai Express,Chennai,Madurai,562,13-10-2023,01:30,07:00,47,General,403,157
1419,Kovai Express,Salem,Chennai,358,16-06-2023,19:00,00:30,35,Sleeper,517,221
1420,Intercity Express,Salem,Chennai,515,17-12-2023,19:30,11:00,12,Sleeper,1202,52
1421,Kovai Express,Madurai,Salem,451,19-07-2023,03:30,00:00,6,Sleeper,364,162
1422,Kovai Express,Madurai,Chennai,480,07-12-2023,14:00,05:30,49,General,1397,170
1423,Coimbatore Express,Bangalore,Salem,321,25-06-2023,05:30,09:00,53,AC,996,67
1424,Chennai Express,Trichy,Coimbatore,395,12-08-2023,07:00,07:30,14,Sleeper,1068,204
1425,Nilgiri Express,Trichy,Bangalore,300,11-02-2023,04:30,00:00,13,General,408,76
1426,Chennai Express,Bangalore,Madurai,424,20-06-2023,23:30,06:00,13,General,1060,137
1427,Kovai Express,Bangalore,Trichy,563,26-06-2023,03:00,03:30,26,General,349,100
1428,Kovai Express,Trichy,Chennai,486,27-08-2023,13:00,20:00,45,AC,821,74
1429,Intercity Express,Bangalore,Salem,289,25-01-2023,04:00,18:00,57,General,693,264
1430,Coimbatore Express,Coimbatore,Madurai,488,05-11-2023,21:30,21:30,53,AC,1117,130
1431,Nilgiri Express,Chennai,Trichy,260,17-01-2023,23:00,05:00,53,Sleeper,909,184
1432,Intercity Express,Bangalore,Madurai,462,09-07-2023,04:30,14:30,54,Sleeper,768,211
1433,Rockfort Express,Bangalore,Coimbatore,291,10-06-2023,15:00,22:30,25,General,611,161
1434,Rockfort Express,Salem,Coimbatore,597,27-03-2023,00:30,02:00,0,AC,501,82
1435,Pandian Express,Chennai,Coimbatore,472,31-07-2023,19:30,01:30,3,AC,1054,257
1436,Intercity Express,Coimbatore,Bangalore,280,24-10-2023,15:30,04:00,32,AC,1050,200
1437,Coimbatore Express,Coimbatore,Salem,431,22-04-2023,02:00,06:30,52,Sleeper,880,283
1438,Chennai Express,Salem,Bangalore,463,01-03-2023,05:30,09:00,46,AC,330,117
1439,Nilgiri Express,Salem,Trichy,376,18-08-2023,12:00,22:30,12,Sleeper,418,235
1440,Coimbatore Express,Coimbatore,Trichy,220,07-12-2023,18:00,12:30,14,General,773,114
1441,Intercity Express,Madurai,Bangalore,372,23-01-2023,00:30,03:00,9,AC,1339,121
1442,Rockfort Express,Bangalore,Coimbatore,203,24-09-2023,00:00,21:30,55,General,524,237
1443,Kovai Express,Coimbatore,Salem,265,19-04-2023,02:00,19:30,39,Sleeper,458,182
1444,Rockfort Express,Chennai,Bangalore,311,25-02-2023,01:00,05:30,51,Sleeper,840,223
1445,Kovai Express,Salem,Trichy,356,07-08-2023,22:30,22:00,36,Sleeper,1046,175
1446,Rockfort Express,Coimbatore,Madurai,459,13-06-2023,11:00,22:00,5,Sleeper,1042,119
1447,Pandian Express,Trichy,Salem,361,02-05-2023,23:30,05:00,10,General,525,287
1448,Pandian Express,Bangalore,Trichy,265,11-01-2023,21:30,06:00,19,AC,737,193
1449,Pandian Express,Salem,Chennai,515,10-06-2023,08:00,10:30,21,Sleeper,449,284
1450,Coimbatore Express,Salem,Coimbatore,457,17-10-2023,05:30,01:00,4,Sleeper,1437,77
1451,Coimbatore Express,Trichy,Salem,300,16-10-2023,13:00,07:00,15,Sleeper,723,61
1452,Rockfort Express,Salem,Madurai,531,02-11-2023,11:00,06:00,12,General,349,119
1453,Intercity Express,Chennai,Madurai,481,29-12-2023,19:30,16:00,45,AC,451,121
1454,Chennai Express,Madurai,Bangalore,417,09-04-2023,09:30,16:30,44,General,391,254
1455,Pandian Express,Trichy,Salem,438,08-11-2023,16:30,22:00,60,AC,816,290
1456,Pandian Express,Chennai,Salem,423,24-07-2023,08:00,06:00,48,Sleeper,478,55
1457,Chennai Express,Madurai,Bangalore,318,02-03-2023,22:30,11:00,5,Sleeper,351,98
1458,Kovai Express,Madurai,Trichy,207,16-07-2023,09:30,15:00,45,AC,1118,170
1459,Kovai Express,Trichy,Chennai,300,28-02-2023,16:30,14:00,11,Sleeper,763,80
1460,Intercity Express,Salem,Madurai,526,15-10-2023,10:00,09:30,53,Sleeper,1160,215
1461,Nilgiri Express,Madurai,Bangalore,565,07-05-2023,21:00,12:00,46,AC,642,222
1462,Intercity Express,Madurai,Salem,503,22-09-2023,06:30,14:00,33,AC,874,288
1463,Kovai Express,Madurai,Coimbatore,471,07-02-2023,00:30,08:00,11,Sleeper,1374,246
1464,Nilgiri Express,Coimbatore,Bangalore,488,09-02-2023,11:00,16:30,27,AC,1217,214
1465,Intercity Express,Coimbatore,Salem,378,26-11-2023,13:00,21:00,21,General,1453,230
1466,Pandian Express,Madurai,Trichy,564,07-03-2023,04:00,16:30,47,General,352,263
1467,Nilgiri Express,Bangalore,Madurai,280,12-09-2023,03:00,08:30,13,General,1228,69
1468,Nilgiri Express,Trichy,Salem,346,31-08-2023,14:30,18:00,22,AC,1295,110
1469,Chennai Express,Coimbatore,Madurai,392,16-07-2023,19:00,12:30,12,General,670,63
1470,Chennai Express,Chennai,Salem,390,27-07-2023,05:00,20:00,60,General,1356,293
1471,Pandian Express,Bangalore,Madurai,595,19-03-2023,12:30,22:30,29,General,1056,264
1472,Nilgiri Express,Coimbatore,Chennai,394,16-07-2023,20:30,16:00,59,General,444,173
1473,Chennai Express,Bangalore,Coimbatore,510,28-12-2023,14:00,23:30,37,General,656,57
1474,Intercity Express,Trichy,Chennai,586,17-04-2023,22:30,00:30,56,Sleeper,1302,125
1475,Coimbatore Express,Trichy,Bangalore,287,10-06-2023,10:30,09:00,35,AC,878,228
1476,Coimbatore Express,Trichy,Bangalore,308,22-07-2023,01:30,13:00,43,General,1367,258
1477,Coimbatore Express,Madurai,Coimbatore,240,26-11-2023,18:00,13:30,28,General,1429,161
1478,Kovai Express,Salem,Chennai,490,08-01-2023,00:00,06:00,20,Sleeper,1440,216
1479,Coimbatore Express,Salem,Bangalore,351,07-02-2023,23:30,04:00,55,AC,1259,187
1480,Coimbatore Express,Salem,Coimbatore,506,17-04-2023,05:00,04:30,28,AC,953,237
1481,Nilgiri Express,Bangalore,Trichy,566,15-02-2023,14:30,13:00,48,General,696,228
1482,Pandian Express,Salem,Bangalore,403,19-01-2023,13:00,04:30,30,Sleeper,1169,59
1483,Nilgiri Express,Trichy,Chennai,240,23-10-2023,02:30,10:00,6,Sleeper,885,117
1484,Pandian Express,Madurai,Chennai,415,27-05-2023,02:30,10:00,47,AC,397,66
1485,Nilgiri Express,Trichy,Bangalore,558,28-12-2023,06:30,04:00,55,AC,340,136
1486,Coimbatore Express,Bangalore,Trichy,402,03-07-2023,12:30,19:00,29,General,1088,129
1487,Pandian Express,Coimbatore,Trichy,220,05-11-2023,12:30,02:00,33,General,807,143
1488,Rockfort Express,Bangalore,Salem,341,07-09-2023,11:00,11:00,45,General,314,102
1489,Nilgiri Express,Coimbatore,Bangalore,206,22-11-2023,04:30,01:30,38,General,500,206
1490,Coimbatore Express,Coimbatore,Salem,494,10-05-2023,11:30,11:30,15,General,721,192
1491,Intercity Express,Salem,Madurai,321,16-12-2023,00:30,02:00,13,General,310,240
1492,Nilgiri Express,Coimbatore,Madurai,481,09-05-2023,02:00,07:30,10,AC,1430,126
1493,Pandian Express,Trichy,Bangalore,331,30-04-2023,06:00,00:00,9,AC,752,99
1494,Pandian Express,Bangalore,Chennai,450,25-11-2023,02:30,14:30,28,General,1495,164
1495,Rockfort Express,Salem,Madurai,552,25-06-2023,21:30,04:00,8,AC,899,181
1496,Intercity Express,Madurai,Salem,394,01-04-2023,19:30,05:30,3,AC,1191,155
1497,Chennai Express,Chennai,Trichy,547,22-04-2023,01:00,19:00,35,Sleeper,970,111
1498,Pandian Express,Trichy,Bangalore,386,26-08-2023,10:00,22:00,37,AC,1421,79
1499,Chennai Express,Trichy,Coimbatore,254,01-09-2023,05:30,08:30,25,AC,1136,176
1500,Coimbatore Express,Trichy,Bangalore,327,20-12-2023,06:30,16:30,55,AC,641,170
1501,Chennai Express,Coimbatore,Chennai,394,12-06-2023,00:00,10:00,35,AC,1428,70
1502,Chennai Express,Trichy,Madurai,360,24-08-2023,15:00,18:30,32,Sleeper,486,292
1503,Intercity Express,Madurai,Bangalore,578,19-10-2023,12:00,17:30,10,AC,1238,69
1504,Pandian Express,Madurai,Coimbatore,335,01-01-2023,14:00,10:30,30,Sleeper,414,108
1505,Rockfort Express,Madurai,Trichy,242,30-12-2023,22:30,13:30,14,AC,1367,99
1506,Chennai Express,Salem,Madurai,211,21-08-2023,23:30,17:00,50,Sleeper,411,106
1507,Chennai Express,Salem,Chennai,256,05-02-2023,16:00,16:00,29,Sleeper,813,194
1508,Rockfort Express,Salem,Madurai,247,20-05-2023,02:00,23:00,25,General,408,269
1509,Nilgiri Express,Trichy,Salem,223,27-01-2023,04:00,03:30,10,AC,860,238
1510,Intercity Express,Trichy,Salem,222,20-11-2023,15:00,20:00,15,Sleeper,589,54
1511,Nilgiri Express,Bangalore,Trichy,215,02-05-2023,14:00,11:00,35,AC,1266,138
1512,Kovai Express,Madurai,Trichy,383,01-07-2023,06:00,05:30,34,Sleeper,611,116
1513,Intercity Express,Chennai,Salem,263,20-05-2023,14:00,19:00,0,AC,1472,138
1514,Nilgiri Express,Madurai,Trichy,429,07-08-2023,04:30,15:30,13,AC,393,233
1515,Chennai Express,Coimbatore,Salem,336,01-10-2023,18:30,00:30,57,AC,502,90
1516,Chennai Express,Madurai,Bangalore,265,30-12-2023,13:00,13:30,58,General,922,236
1517,Chennai Express,Madurai,Trichy,362,23-07-2023,11:00,20:00,43,AC,967,158
1518,Intercity Express,Bangalore,Chennai,293,31-08-2023,23:00,10:00,22,General,991,88
1519,Pandian Express,Madurai,Chennai,358,11-09-2023,14:00,15:00,22,Sleeper,984,258
1520,Chennai Express,Coimbatore,Chennai,584,27-07-2023,13:30,14:00,12,AC,392,186
1521,Coimbatore Express,Chennai,Salem,505,01-05-2023,16:00,12:30,48,AC,1425,109
1522,Rockfort Express,Trichy,Coimbatore,513,29-11-2023,11:30,00:00,16,General,546,280
1523,Pandian Express,Coimbatore,Bangalore,373,29-01-2023,18:00,11:30,36,Sleeper,872,248
1524,Pandian Express,Bangalore,Coimbatore,445,08-06-2023,05:00,06:00,43,AC,869,210
1525,Rockfort Express,Trichy,Chennai,494,11-09-2023,08:00,05:00,3,General,368,177
1526,Pandian Express,Madurai,Trichy,485,19-04-2023,00:30,18:00,31,General,1394,60
1527,Coimbatore Express,Chennai,Madurai,430,01-09-2023,07:30,06:00,8,General,687,91
1528,Coimbatore Express,Coimbatore,Chennai,433,26-05-2023,09:30,04:30,48,Sleeper,1197,242
1529,Rockfort Express,Coimbatore,Chennai,295,21-01-2023,16:00,13:00,26,Sleeper,882,213
1530,Pandian Express,Salem,Madurai,448,05-08-2023,01:00,20:00,22,General,529,150
1531,Kovai Express,Trichy,Coimbatore,373,31-03-2023,12:30,15:30,14,AC,1104,198
1532,Intercity Express,Madurai,Coimbatore,235,03-11-2023,11:30,15:00,49,General,927,219
1533,Kovai Express,Salem,Madurai,467,03-07-2023,02:00,01:00,27,AC,1482,200
1534,Kovai Express,Trichy,Salem,253,20-08-2023,05:00,17:30,39,General,1371,260
1535,Intercity Express,Madurai,Chennai,347,13-09-2023,21:00,00:30,20,General,910,262
1536,Nilgiri Express,Madurai,Coimbatore,377,23-04-2023,14:00,15:30,49,Sleeper,443,159
1537,Kovai Express,Chennai,Bangalore,264,12-09-2023,03:30,09:30,27,Sleeper,892,152
1538,Nilgiri Express,Bangalore,Trichy,565,14-03-2023,08:30,12:00,19,AC,918,128
1539,Rockfort Express,Madurai,Chennai,538,14-07-2023,02:30,16:00,27,Sleeper,411,203
1540,Pandian Express,Salem,Trichy,432,24-09-2023,15:00,09:30,59,AC,471,213
1541,Nilgiri Express,Trichy,Chennai,390,24-04-2023,13:30,02:30,22,General,1347,70
1542,Pandian Express,Salem,Chennai,420,08-02-2023,17:00,05:00,59,Sleeper,512,149
1543,Rockfort Express,Madurai,Coimbatore,421,30-09-2023,14:30,07:30,2,General,1258,191
1544,Rockfort Express,Chennai,Trichy,436,08-10-2023,21:00,10:30,19,AC,1001,140
1545,Nilgiri Express,Salem,Coimbatore,314,15-06-2023,06:30,10:30,30,AC,781,175
1546,Kovai Express,Salem,Trichy,366,11-09-2023,23:30,01:00,59,Sleeper,1154,228
1547,Kovai Express,Salem,Chennai,270,26-06-2023,13:30,22:00,1,Sleeper,673,209
1548,Pandian Express,Bangalore,Madurai,455,20-04-2023,20:00,17:00,41,Sleeper,603,54
1549,Nilgiri Express,Salem,Chennai,274,07-04-2023,13:00,14:00,44,Sleeper,1072,113
1550,Chennai Express,Madurai,Coimbatore,450,13-12-2023,08:30,16:30,9,Sleeper,1450,213
1551,Intercity Express,Chennai,Coimbatore,371,27-10-2023,00:00,19:30,24,General,307,184
